subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_001809,0,14011.64,1.48,1,7641.36,1
s_001810,0,43422.98,0.0,24,28443.1,0
s_001811,0,35529.23,3.55,30,22180.11,2
s_001812,0,23926.29,5.16,31,12608.86,0
s_001813,1,20173.19,0.93,34,6772.02,1
s_001814,0,49158.67,4.49,46,27641.86,1
s_001815,0,25149.53,2.62,0,23360.37,0
s_001816,0,42110.34,0.47,28,38547.57,0
s_001817,0,24618.83,5.23,29,18916.18,0
s_001818,0,30077.24,2.46,26,30228.25,0
s_001819,0,39659.94,2.54,20,38946.03,1
s_001820,0,14102.33,4.91,1,3930.3,0
s_001821,0,12519.36,4.59,28,10940.81,1
s_001822,1,27752.96,2.31,23,11396.28,3
s_001823,0,16306.77,5.48,25,5957.54,1
s_001824,0,42325.01,0.0,16,26550.55,3
s_001825,1,20743.73,0.0,37,14232.81,2
s_001826,0,12559.03,0.0,21,2214.17,3
s_001827,0,12409.73,2.09,35,9434.6,0
s_001828,0,16326.02,2.75,29,12866.96,1
s_001829,1,35834.12,2.69,32,27546.57,2
s_001830,0,44915.16,1.07,20,39799.92,2
s_001831,0,35822.01,3.17,54,32022.05,1
s_001832,0,53720.51,0.0,26,41541.24,1
s_001833,0,52209.82,1.21,22,41444.27,2
s_001834,0,51992.64,3.87,0,46811.0,0
s_001835,0,46421.98,3.31,0,45437.69,0
s_001836,0,33488.92,2.76,22,17168.02,3
s_001837,0,14013.61,0.0,17,6681.92,0
s_001838,0,18138.67,2.23,8,11768.23,2
s_001839,1,49347.16,6.67,53,29782.27,2
s_001840,0,24247.5,2.11,7,18648.24,0
s_001841,0,23515.89,0.97,32,21597.18,1
s_001842,0,30101.07,5.57,35,16459.83,3
s_001843,0,42763.11,4.38,48,39863.83,1
s_001844,0,36428.54,3.14,34,9691.62,0
s_001845,0,47834.63,4.05,14,15009.61,1
s_001846,0,23021.14,1.51,54,26974.62,0
s_001847,1,23984.89,3.15,24,13093.66,1
s_001848,1,35876.37,1.62,57,8637.94,0
s_001849,0,25850.77,0.0,61,23188.72,4
s_001850,0,46210.28,1.86,14,16217.54,0
s_001851,0,43331.11,3.69,18,43603.23,0
s_001852,1,25594.18,2.4,1,18162.9,1
s_001853,0,24805.85,5.0,4,13389.8,0
s_001854,0,24255.55,2.52,21,16237.74,0
s_001855,0,37957.37,6.61,29,22199.65,0
s_001856,0,22559.52,4.5,1,23796.86,0
s_001857,0,25180.36,4.91,0,23236.64,0
s_001858,0,53483.78,6.61,20,29084.11,4
s_001859,0,22370.72,0.75,12,13179.93,0
s_001860,0,38242.61,4.16,48,26095.02,0
s_001861,0,37849.45,0.0,10,28866.02,1
s_001862,0,28155.35,4.13,15,9581.86,0
s_001863,0,24016.84,5.13,55,15108.5,0
s_001864,0,35898.21,4.31,36,18848.2,2
s_001865,0,47002.17,6.16,41,29031.85,2
s_001866,0,31571.95,2.28,11,24666.35,0
s_001867,1,32958.55,7.26,36,27058.35,0
s_001868,0,37751.2,3.09,37,25697.64,0
s_001869,0,31270.35,1.0,13,26641.66,0
s_001870,0,26451.6,0.13,20,15801.15,1
s_001871,0,32902.75,4.45,47,12304.93,1
s_001872,0,42666.8,8.39,21,25046.81,0
s_001873,0,39248.2,2.29,5,26407.15,0
s_001874,0,6256.43,3.94,0,5225.17,2
s_001875,0,29159.93,0.0,30,18781.24,0
s_001876,0,25475.35,4.2,32,8278.61,0
s_001877,0,28683.06,4.05,39,21492.34,0
s_001878,0,21812.42,3.53,43,16636.28,0
s_001879,0,58726.57,2.99,0,65880.35,0
s_001880,0,16656.52,3.24,7,12251.05,1
s_001881,1,21272.63,6.63,0,14007.72,2
s_001882,0,37241.15,3.79,43,31728.84,0
s_001883,1,12867.65,4.23,34,10602.03,2
s_001884,0,21963.67,7.37,17,10893.8,1
s_001885,0,32471.74,7.59,17,14814.8,1
s_001886,0,31248.51,6.01,25,28995.73,2
s_001887,0,32701.11,4.36,15,13881.65,1
s_001888,0,55735.95,5.5,39,41139.99,1
s_001889,0,58036.15,3.77,20,61357.87,1
s_001890,1,32878.51,2.15,38,28544.67,0
s_001891,0,11602.32,6.5,18,6487.49,1
s_001892,0,39033.23,1.1,0,23210.04,3
s_001893,0,29792.35,1.48,21,21326.53,1
s_001894,0,50595.14,0.0,29,55103.59,0
s_001895,0,16674.44,5.97,36,9591.33,2
s_001896,0,37734.77,4.61,66,14753.36,0
s_001897,1,48211.45,2.83,35,39606.21,4
s_001898,0,12671.35,3.58,30,5511.28,0
s_001899,0,16118.72,6.19,51,16053.38,0
s_001900,1,39677.23,1.35,56,38764.58,2
s_001901,0,16780.1,2.11,52,15167.69,2
s_001902,1,7190.77,2.38,16,6907.04,0
s_001903,0,15780.04,3.08,6,6401.08,2
s_001904,0,19012.23,1.78,0,8832.68,0
s_001905,0,49106.07,4.28,13,29741.67,1
s_001906,0,51431.1,5.99,16,49400.71,1
s_001907,0,22136.84,0.85,57,12752.81,1
s_001908,0,22379.0,1.47,16,13221.31,2
s_001909,0,18603.65,2.45,44,13077.33,2
s_001910,0,24119.47,1.93,0,14220.73,0
s_001911,0,26983.25,3.65,46,20186.18,0
s_001912,0,40085.42,1.94,32,27332.32,0
s_001913,0,27194.96,5.83,29,22927.82,0
s_001914,0,21995.98,9.05,50,10833.94,3
s_001915,0,31221.03,0.46,41,21395.52,2
s_001916,0,62668.12,0.0,29,46544.58,1
s_001917,0,35314.42,6.91,13,27115.72,2
s_001918,0,25232.67,2.55,25,11432.42,3
s_001919,0,34932.07,2.64,21,15555.26,0
s_001920,0,24986.25,0.0,40,19062.7,1
s_001921,0,45726.53,7.39,51,26954.79,0
s_001922,0,22608.02,1.55,10,12680.33,1
s_001923,0,28147.69,2.66,20,19624.08,2
s_001924,0,54489.52,1.07,21,55821.06,1
s_001925,0,27734.25,0.59,34,10183.06,0
s_001926,0,29419.57,0.0,20,17514.69,2
s_001927,0,10230.0,3.43,25,4639.26,1
s_001928,1,10053.27,1.96,37,7090.23,2
s_001929,0,36280.69,3.46,11,27314.36,1
s_001930,0,12068.59,8.02,14,4600.82,1
s_001931,0,22721.05,2.96,41,18721.03,0
s_001932,1,35547.3,1.74,0,27412.75,3
s_001933,0,30141.4,4.56,3,10191.41,0
s_001934,0,26580.59,6.6,36,13042.45,1
s_001935,0,11811.5,0.0,15,7251.78,1
s_001936,1,30594.35,5.48,24,14201.46,0
s_001937,0,6548.88,8.15,23,7021.82,2
s_001938,0,22378.02,3.64,7,5357.57,2
s_001939,1,16475.74,3.92,5,9092.83,4
s_001940,0,12493.6,5.17,24,6463.5,0
s_001941,0,36104.4,2.38,29,28429.16,2
s_001942,0,53614.61,2.57,36,20526.74,2
s_001943,0,32692.52,2.68,29,34711.7,0
s_001944,0,33072.96,0.64,28,17415.99,0
s_001945,0,41264.39,2.17,41,22791.52,1
s_001946,0,24119.67,0.0,26,12406.01,0
s_001947,0,9477.72,3.9,0,7007.75,0
s_001948,0,37710.77,4.48,13,18981.28,2
s_001949,1,24517.17,1.27,0,26522.49,1
s_001950,0,56374.35,5.2,23,64804.64,1
s_001951,0,34666.85,0.05,31,35019.64,1
s_001952,0,21694.0,1.39,14,12296.2,0
s_001953,0,16777.59,4.57,44,10849.27,3
s_001954,0,30260.68,4.79,24,28115.05,0
s_001955,0,35930.66,4.02,37,10126.35,0
s_001956,0,22570.03,1.24,33,17414.38,0
s_001957,0,26906.89,5.94,30,20380.46,2
s_001958,0,33466.75,1.62,42,32406.33,0
s_001959,0,49268.68,5.73,25,32223.55,0
s_001960,0,32278.27,0.0,42,12579.79,1
s_001961,1,11583.62,1.81,38,5574.31,1
s_001962,0,30921.5,4.24,24,11762.95,1
s_001963,0,33759.94,3.73,8,13924.96,1
s_001964,0,38996.64,1.14,29,30798.03,1
s_001965,0,39623.83,2.66,19,14566.69,2
s_001966,0,28170.33,1.2,21,16032.51,0
s_001967,0,39800.34,1.83,52,18148.21,3
s_001968,0,18986.01,4.37,48,7998.48,1
s_001969,0,43858.75,2.31,0,32608.92,0
s_001970,0,22101.81,0.0,0,16673.71,1
s_001971,0,41461.25,3.85,33,2738.97,1
s_001972,1,41056.32,4.16,22,8445.07,1
s_001973,0,14187.11,5.69,14,6870.8,1
s_001974,1,13696.43,1.28,0,5450.26,3
s_001975,1,30222.44,0.26,10,27054.71,0
s_001976,1,37949.38,6.65,2,19038.08,1
s_001977,0,4694.05,3.07,20,3587.66,0
s_001978,0,37887.97,0.76,11,2965.5,1
s_001979,0,10955.61,0.0,2,8741.27,1
s_001980,0,43366.24,2.13,44,19587.07,0
s_001981,0,42049.95,4.07,51,23966.15,1
s_001982,0,18523.24,2.34,32,14437.24,3
s_001983,0,26247.06,6.32,26,14727.55,1
s_001984,0,36406.69,0.64,33,18621.3,0
s_001985,0,4836.12,3.9,33,2418.1,3
s_001986,0,14738.08,4.77,4,15055.41,0
s_001987,0,3000.0,6.16,7,1324.12,0
s_001988,0,46109.74,4.48,0,41339.02,0
s_001989,0,48192.88,1.35,23,34012.25,0
s_001990,1,21995.0,1.17,27,12200.93,2
s_001991,0,31342.65,0.5,21,21507.56,0
s_001992,1,16939.08,2.29,1,13760.85,0
s_001993,0,24465.48,4.0,29,20292.78,0
s_001994,0,33757.69,3.94,39,17568.57,0
s_001995,0,36291.44,0.0,10,20470.18,0
s_001996,0,46602.49,1.48,0,42311.91,0
s_001997,0,38416.44,1.09,30,14522.17,2
s_001998,0,15841.38,1.43,15,8853.23,0
s_001999,0,9212.49,2.3,18,7451.3,0
s_002000,0,18514.07,0.0,25,6691.63,3
s_002001,0,22483.72,0.0,58,10652.67,1
s_002002,1,38177.61,5.18,34,15520.39,2
s_002003,0,28976.79,2.41,35,26805.24,2
s_002004,0,24559.53,0.49,20,17818.13,2
s_002005,0,14450.06,6.93,26,10363.91,1
s_002006,0,13728.78,2.72,13,10347.61,3
s_002007,0,11221.37,5.66,0,5317.32,1
s_002008,0,10801.09,2.8,42,8798.26,3
s_002009,0,37747.13,6.49,20,26785.18,1
s_002010,0,11169.12,1.12,0,7015.64,0
s_002011,0,33322.09,1.67,0,15197.1,0
s_002012,1,37452.44,0.0,23,16471.49,0
s_002013,1,21868.97,3.31,13,14603.69,4
s_002014,0,58296.49,0.0,32,56590.29,3
s_002015,0,39042.48,4.32,11,27400.28,0
s_002016,0,48458.15,3.37,18,23575.83,0
s_002017,0,22863.57,2.34,33,24779.57,0
s_002018,0,48838.41,0.0,0,34620.29,0
s_002019,0,28398.0,2.92,28,20918.6,3
s_002020,0,36899.56,6.15,50,24207.83,0
s_002021,0,8871.3,4.43,10,5936.23,0
s_002022,0,32952.87,2.33,51,23359.71,4
s_002023,1,48604.33,5.57,25,35174.16,0
s_002024,1,26612.61,5.35,34,19507.4,0
s_002025,0,37411.93,4.34,52,12040.21,0
s_002026,0,23892.43,2.18,36,13976.55,2
s_002027,0,10086.46,1.45,23,7555.99,0
s_002028,0,35605.3,6.19,15,34722.74,1
s_002029,0,41388.46,0.0,74,22680.98,1
s_002030,0,14567.06,6.92,14,5831.35,0
s_002031,0,34967.52,4.54,45,17868.1,1
s_002032,0,48785.69,0.0,6,43711.81,0
s_002033,0,43052.08,10.4,37,36334.46,1
s_002034,0,32446.63,6.94,45,17276.41,0
s_002035,1,14308.38,1.56,27,10863.84,2
s_002036,0,16353.34,3.78,5,9495.01,0
s_002037,0,25913.09,3.02,46,11615.9,0
s_002038,0,23560.37,6.8,27,16321.13,0
s_002039,0,33721.11,1.34,38,13418.72,0
s_002040,1,39281.74,7.95,39,32037.84,0
s_002041,0,18787.87,0.0,32,12193.17,2
s_002042,1,21905.98,2.95,48,16334.98,1
s_002043,1,19465.46,1.15,28,13643.76,2
s_002044,0,39366.11,3.5,40,36115.11,0
s_002045,0,37955.72,2.16,31,19073.29,2
s_002046,0,17907.18,5.54,16,12493.31,1
s_002047,1,50905.5,0.0,23,41507.03,1
s_002048,0,28737.47,2.21,42,11810.95,0
s_002049,0,8742.37,1.8,32,2993.88,0
s_002050,1,17803.51,2.77,26,15189.42,2
s_002051,0,46751.24,6.48,2,53200.62,0
s_002052,0,20775.66,3.61,13,14239.68,1
s_002053,0,34720.34,0.0,13,18591.45,0
s_002054,0,38842.25,0.13,20,31398.67,2
s_002055,1,37400.95,3.85,1,17111.73,2
s_002056,0,34861.77,9.43,25,32191.2,0
s_002057,0,38082.68,0.18,38,24037.72,0
s_002058,1,33919.6,3.09,27,23810.62,1
s_002059,0,32743.19,1.5,0,13527.85,0
s_002060,0,21835.17,0.27,2,13016.1,2
s_002061,0,9899.76,4.57,23,3844.52,1
s_002062,0,33892.14,2.19,21,23127.04,2
s_002063,0,29910.5,2.19,5,31506.61,0
s_002064,0,46076.19,0.93,17,22408.41,0
s_002065,0,28999.71,4.6,10,9623.42,2
s_002066,0,45016.49,3.64,0,13074.28,2
s_002067,1,60521.63,10.47,12,50783.93,2
s_002068,0,27386.24,0.73,1,25502.57,1
s_002069,1,26875.0,4.29,27,18006.5,1
s_002070,0,30164.22,1.95,0,18246.07,0
s_002071,0,31615.51,2.66,36,23113.46,3
s_002072,0,37510.17,0.78,14,19186.48,0
s_002073,0,33772.66,0.22,26,34648.9,0
s_002074,0,28110.72,2.42,13,21246.36,1
s_002075,0,28446.43,1.47,32,16140.61,0
s_002076,0,30507.88,0.0,52,21243.24,3
s_002077,0,40914.8,3.03,14,27460.58,2
s_002078,0,29534.21,0.0,35,11710.02,0
s_002079,1,15296.01,1.46,38,9045.13,1
s_002080,0,10279.43,0.0,6,7856.84,2
s_002081,0,3000.0,6.34,46,2085.62,3
s_002082,1,45860.75,2.76,48,33137.59,4
s_002083,0,38354.9,4.26,38,15644.95,0
s_002084,0,31733.11,3.09,11,27875.3,0
s_002085,0,27422.55,0.0,22,16089.63,0
s_002086,0,20591.52,3.29,7,7546.5,0
s_002087,0,37660.56,1.68,4,32393.19,0
s_002088,0,35804.71,4.85,0,24499.17,0
s_002089,0,32507.51,0.0,14,10656.2,1
s_002090,0,20064.88,6.01,0,15281.21,0
s_002091,0,49610.19,0.51,6,37432.43,2
s_002092,0,50073.03,5.15,19,31014.97,3
s_002093,0,12259.64,4.58,65,7788.52,1
s_002094,0,41156.19,0.0,26,22175.0,0
s_002095,0,43696.39,0.53,19,16108.6,0
s_002096,0,39981.86,4.78,48,35292.98,0
s_002097,0,16577.2,4.44,24,11180.83,1
s_002098,0,44389.25,2.66,0,32372.81,0
s_002099,0,17155.01,3.32,18,13811.95,0
s_002100,0,33159.33,6.3,22,28566.88,2
s_002101,0,15318.73,3.84,28,13241.63,1
s_002102,0,15141.99,0.88,64,6773.47,0
s_002103,0,14171.53,1.91,27,11039.37,2
s_002104,0,28187.58,2.88,8,14083.84,2
s_002105,0,21656.8,0.0,46,8073.84,0
s_002106,0,18313.82,4.15,40,6881.88,0
s_002107,0,10939.63,2.92,25,4450.02,0
s_002108,0,19465.03,0.81,7,17025.54,1
s_002109,0,46893.77,0.05,34,26437.34,1
s_002110,1,9905.33,4.25,0,6814.16,3
s_002111,0,34018.4,2.43,11,31659.65,1
s_002112,0,13280.6,2.13,47,4797.21,0
s_002113,0,12490.99,3.75,0,9422.33,0
s_002114,1,29441.83,2.55,32,28744.15,2
s_002115,1,44141.94,0.0,0,36018.13,0
s_002116,0,19785.52,3.84,29,13113.29,0
s_002117,0,12412.86,6.76,36,8.52,2
s_002118,1,24524.93,3.82,45,18897.09,0
s_002119,0,31467.6,2.57,33,17832.27,1
s_002120,0,48840.97,3.03,65,34099.59,0
s_002121,0,28749.51,3.64,30,21609.22,0
s_002122,0,28625.48,1.0,7,7564.03,2
s_002123,0,3000.0,2.9,0,1834.56,0
s_002124,1,22110.97,7.43,42,20757.43,0
s_002125,1,3000.0,2.32,23,2803.17,2
s_002126,1,22924.29,2.2,0,8612.35,1
s_002127,0,19154.81,0.0,19,12039.52,1
s_002128,0,43160.2,3.38,22,17714.65,0
s_002129,1,20610.28,4.32,28,13310.75,0
s_002130,0,16901.18,1.83,22,10397.7,0
s_002131,0,29642.38,3.53,57,28120.63,0
s_002132,0,38935.45,1.58,12,22901.07,0
s_002133,0,18073.93,0.02,43,15711.09,0
s_002134,0,18011.12,3.73,41,11550.78,0
s_002135,0,21984.06,1.1,20,12352.44,0
s_002136,1,13119.17,3.09,1,11761.57,2
s_002137,0,13444.83,0.0,9,11429.19,0
s_002138,0,15897.48,2.09,8,6090.94,0
s_002139,0,14296.26,0.0,43,9294.45,0
s_002140,0,35761.39,0.0,30,9488.07,0
s_002141,1,23002.53,4.67,17,21181.91,0
s_002142,0,45583.01,3.02,0,22535.98,2
s_002143,0,28625.75,8.53,10,14731.6,1
s_002144,0,9114.57,2.02,41,3333.14,1
s_002145,0,22705.16,4.93,26,14482.1,2
s_002146,1,19319.86,0.4,64,16195.01,2
s_002147,0,47707.82,2.87,28,50327.77,1
s_002148,0,7172.03,4.19,48,5365.42,1
s_002149,0,37288.69,1.89,18,30928.2,1
s_002150,1,21405.48,2.83,4,21461.68,1
s_002151,0,37111.26,0.0,27,33384.33,0
s_002152,0,22868.67,0.96,18,16274.97,2
s_002153,1,30158.0,6.3,15,14925.33,3
s_002154,0,32562.63,2.41,45,11723.14,0
s_002155,1,20555.22,0.0,39,16150.75,0
s_002156,1,17060.39,2.06,41,11129.66,2
s_002157,0,19771.23,2.32,6,10312.63,0
s_002158,0,30589.56,1.74,26,28607.22,3
s_002159,0,40835.07,1.59,23,23792.35,0
s_002160,0,12363.28,1.23,35,12275.54,0
s_002161,0,33036.53,0.0,16,21860.04,0
s_002162,1,15682.78,5.76,50,9297.49,2
s_002163,0,21320.15,3.95,38,11167.25,0
s_002164,0,28455.81,3.3,23,22097.7,0
s_002165,0,48597.3,0.06,59,64511.15,0
s_002166,0,8644.2,1.91,27,7722.69,0
s_002167,0,24704.76,4.58,10,17826.15,0
s_002168,0,22698.37,0.48,34,19127.28,0
s_002169,0,28533.49,0.88,32,16771.37,1
s_002170,0,3000.0,3.26,33,2247.02,0
s_002171,0,28599.62,0.0,55,25269.26,1
s_002172,0,25534.37,0.0,18,11443.74,3
s_002173,0,3000.0,3.89,51,828.23,0
s_002174,1,39766.93,3.62,16,35803.36,1
s_002175,1,21783.32,2.91,14,15597.42,0
s_002176,0,60762.75,5.56,34,42286.95,0
s_002177,0,28362.55,5.67,35,9379.24,0
s_002178,0,41281.73,4.84,34,12744.22,1
s_002179,0,15219.88,7.24,30,7682.76,0
s_002180,0,33602.41,2.71,9,6772.07,0
s_002181,0,29080.93,0.63,67,11546.68,1
s_002182,1,12936.95,0.0,19,6515.43,0
s_002183,0,28309.79,1.83,25,19862.69,0
s_002184,0,46224.75,2.91,0,47332.57,1
s_002185,0,38842.13,1.9,29,29126.76,3
s_002186,0,38328.36,3.65,16,30680.61,2
s_002187,0,24949.34,2.5,7,21002.94,1
s_002188,0,62490.47,0.19,22,39275.29,1
s_002189,0,44425.54,2.56,31,28835.7,2
s_002190,1,30328.41,0.8,54,25343.97,0
s_002191,0,29521.87,0.0,31,21137.75,2
s_002192,0,39236.94,0.0,13,19665.17,1
s_002193,0,34185.88,1.14,7,15108.21,0
s_002194,0,26692.97,4.45,27,18524.98,1
s_002195,0,43703.49,1.49,0,35590.32,3
s_002196,0,38945.04,3.72,6,31316.69,2
s_002197,0,45158.46,0.0,0,23636.8,0
s_002198,0,44547.83,4.33,20,41222.55,0
s_002199,0,35079.86,1.71,22,20451.63,2
s_002200,0,28943.41,0.0,38,29802.54,0
s_002201,0,21718.92,5.25,23,24432.75,0
s_002202,0,13140.34,2.27,53,7022.96,0
s_002203,1,29747.3,0.0,47,29020.03,2
s_002204,0,38654.12,0.89,3,43336.66,0
s_002205,1,24892.29,0.0,34,19107.74,1
s_002206,0,26090.06,0.63,9,13824.65,1
s_002207,0,11298.89,0.69,21,5063.94,0
s_002208,0,30210.81,2.87,11,18888.35,0
s_002209,0,25400.99,2.82,1,12792.77,0
s_002210,1,37907.33,5.18,15,31363.21,3
s_002211,1,10798.29,0.92,26,8270.96,3
s_002212,0,53733.7,3.91,15,45112.82,0
s_002213,0,32808.03,0.0,12,26163.09,2
s_002214,0,12027.08,5.57,31,4114.31,0
s_002215,0,38276.06,3.04,19,27172.32,1
s_002216,0,35962.18,4.29,15,27467.93,0
s_002217,0,28491.54,0.0,32,22712.07,1
s_002218,0,36351.57,3.78,30,32001.31,0
s_002219,0,42796.05,3.06,34,30341.67,0
s_002220,1,35079.4,2.87,15,33452.24,0
s_002221,0,35896.99,0.0,0,35287.55,0
s_002222,1,27733.89,1.06,37,18681.71,0
s_002223,1,27820.54,7.76,7,24114.63,2
s_002224,0,26758.61,2.47,31,22711.57,0
s_002225,0,50335.87,0.0,33,45476.51,0
s_002226,0,33160.71,0.25,36,19000.27,2
s_002227,0,35656.49,5.34,28,26607.66,0
s_002228,1,53232.04,3.36,53,39090.39,1
s_002229,0,25291.51,5.5,61,16319.07,0
s_002230,0,13506.66,0.52,42,7244.17,2
s_002231,0,23328.02,6.23,39,17853.85,1
s_002232,1,7708.38,2.59,21,5969.72,0
s_002233,0,19337.47,4.09,40,5321.18,1
s_002234,0,26423.12,0.51,16,32716.65,1
s_002235,0,25169.14,4.31,22,13202.43,2
s_002236,0,33514.53,4.79,5,19328.85,0
s_002237,1,56163.67,1.64,0,47403.47,2
s_002238,1,39392.35,7.93,0,32784.91,2
s_002239,0,6917.08,4.54,27,4690.54,0
s_002240,0,36685.48,6.23,35,20864.9,0
s_002241,1,30318.98,0.0,0,25350.31,0
s_002242,0,35723.82,1.96,24,33040.28,0
s_002243,1,20347.1,0.31,8,12408.04,0
s_002244,0,30088.61,3.05,28,17321.98,2
s_002245,0,46711.95,2.79,33,30138.52,0
s_002246,0,26854.76,5.59,44,13976.54,1
s_002247,1,26863.2,4.35,13,16077.24,0
s_002248,0,15980.22,4.21,21,17022.5,0
s_002249,0,36034.29,3.06,31,8756.3,0
s_002250,0,32742.96,1.54,11,19462.81,0
s_002251,0,47082.39,3.19,34,28999.48,0
s_002252,0,17913.62,1.01,50,11280.01,0
s_002253,0,33890.45,2.04,7,14746.67,1
s_002254,0,20192.7,5.86,47,14245.32,2
s_002255,0,24645.34,3.03,13,23252.2,0
s_002256,0,12106.79,0.2,4,9022.27,0
s_002257,0,7530.39,4.1,22,4935.0,1
s_002258,0,23550.59,2.32,45,18270.68,1
s_002259,0,30771.2,2.94,19,23363.1,1
s_002260,0,12989.66,3.51,45,10355.89,1
s_002261,0,3000.0,2.78,11,1230.03,3
s_002262,0,19722.46,5.1,25,15270.31,1
s_002263,0,32183.44,5.93,58,24486.7,0
s_002264,0,36240.86,4.58,18,16470.03,0
s_002265,0,43571.15,2.66,39,35717.59,0
s_002266,0,23417.7,1.51,25,9713.91,2
s_002267,0,16170.62,7.67,44,8155.47,2
s_002268,0,31662.59,1.39,14,22632.88,0
s_002269,0,45705.76,5.34,59,30864.98,3
s_002270,0,45122.25,2.23,0,39068.62,1
s_002271,0,39398.95,4.42,39,20712.73,1
s_002272,0,27946.24,6.54,62,19535.89,4
s_002273,0,3000.0,3.69,29,3512.61,1
s_002274,0,46556.46,4.3,13,34727.85,2
s_002275,0,20804.63,7.93,22,19394.08,2
s_002276,0,3000.0,0.0,43,2601.35,0
s_002277,0,29422.52,0.0,9,18995.23,0
s_002278,0,15534.73,1.0,15,7664.74,0
s_002279,0,22879.45,1.74,43,11137.08,1
s_002280,0,36636.35,4.41,35,45270.37,0
s_002281,0,18805.65,0.0,12,7036.71,0
s_002282,0,3000.0,5.66,20,3049.54,0
s_002283,0,38445.37,0.67,35,29000.96,0
s_002284,0,31364.04,3.95,0,19958.04,3
s_002285,0,17272.72,0.0,55,15791.4,1
s_002286,1,30869.71,2.78,46,30026.08,2
s_002287,0,44590.0,0.0,0,26137.61,1
s_002288,0,7564.44,5.06,27,6437.46,0
s_002289,0,12745.93,3.91,21,12453.02,0
s_002290,0,24510.67,1.43,42,8674.93,1
s_002291,0,25576.85,3.57,35,18588.63,2
s_002292,0,24022.24,0.34,0,15609.29,0
s_002293,1,11255.68,4.03,2,11561.94,1
s_002294,0,42674.59,1.59,45,40559.89,3
s_002295,0,29959.27,2.17,13,24484.58,0
s_002296,0,20188.13,4.98,13,10892.17,0
s_002297,0,23911.17,7.82,9,17518.0,0
s_002298,0,25130.41,0.98,43,11854.68,1
s_002299,0,26716.2,0.5,27,19701.89,0
s_002300,0,29095.81,3.67,6,22996.16,0
s_002301,0,40821.2,0.63,0,37795.52,0
s_002302,0,26013.64,3.82,43,19278.1,1
s_002303,0,21803.92,0.24,50,9604.28,0
s_002304,0,39245.07,4.17,65,37943.57,0
s_002305,0,22468.93,2.85,22,25354.41,2
s_002306,0,32176.33,1.35,31,15292.52,1
s_002307,0,50767.14,5.0,11,22243.77,0
s_002308,1,18105.68,4.04,13,7313.89,4
s_002309,0,36282.64,3.43,47,26449.96,0
s_002310,0,29229.73,0.0,19,30292.31,0
s_002311,0,32270.37,4.43,29,20132.18,1
s_002312,0,43047.13,3.96,19,43094.89,0
s_002313,0,21641.81,1.8,14,12124.92,1
s_002314,0,31396.55,0.0,21,18558.08,2
s_002315,0,31195.46,2.89,28,24318.57,0
s_002316,1,31928.57,5.32,8,15113.07,1
s_002317,0,24086.67,5.32,27,17556.37,1
s_002318,0,35046.63,3.36,13,16315.8,0
s_002319,1,21052.45,8.91,13,14918.85,0
s_002320,0,27528.4,0.0,24,14479.66,0
s_002321,0,32125.05,0.03,40,17131.25,2
s_002322,0,28693.78,3.37,5,17366.12,0
s_002323,0,31566.54,1.93,42,25835.83,0
s_002324,0,36632.77,10.04,21,16285.68,2
s_002325,1,16619.52,0.87,51,17883.21,1
s_002326,0,37865.08,4.01,12,24535.5,0
s_002327,0,29435.27,9.24,7,28174.5,0
s_002328,0,48945.97,2.91,36,4362.84,2
s_002329,0,22164.85,4.74,35,6846.45,0
s_002330,1,37366.35,0.0,27,31002.12,0
s_002331,0,23330.21,1.42,38,14487.09,0
s_002332,0,6391.14,7.06,7,3424.45,0
s_002333,0,13323.52,1.85,33,6969.75,3
s_002334,0,41993.2,1.38,40,29153.7,0
s_002335,0,33792.85,3.23,21,20935.56,0
s_002336,1,23028.62,4.0,7,12812.65,0
s_002337,0,27248.02,3.52,46,18657.78,1
s_002338,0,34361.58,5.48,9,16630.03,0
s_002339,0,58848.41,6.19,0,45456.32,1
s_002340,0,30487.18,3.79,34,21746.9,0
s_002341,0,3000.0,3.05,30,2149.33,3
s_002342,0,21335.34,2.14,28,12748.58,1
s_002343,0,16528.63,2.94,20,12816.35,1
s_002344,0,35924.23,7.97,13,19628.13,0
s_002345,0,19675.72,3.46,13,12373.31,0
s_002346,1,15451.95,4.25,16,10122.13,1
s_002347,0,26030.16,4.2,10,24035.11,1
s_002348,0,17241.17,3.77,27,16776.62,1
s_002349,0,30071.69,4.69,31,26321.47,0
s_002350,0,20804.6,5.35,10,18114.69,0
s_002351,0,32190.88,3.47,48,9926.65,3
s_002352,0,11089.61,3.25,0,8576.98,1
s_002353,0,26285.67,6.02,12,18235.4,1
s_002354,0,35386.82,1.98,61,26809.89,1
s_002355,0,44923.06,0.04,27,23698.72,2
s_002356,1,24565.75,3.21,9,23324.32,1
s_002357,0,32204.53,1.14,35,7378.73,0
s_002358,0,48294.61,1.83,28,18895.73,2
s_002359,0,40514.19,0.19,3,27304.17,1
s_002360,0,29143.97,0.0,39,13464.93,1
s_002361,0,29781.36,1.91,3,28453.81,1
s_002362,0,20857.91,0.0,35,14277.8,0
s_002363,0,33361.58,5.02,0,24110.83,0
s_002364,0,33918.94,2.92,19,23073.14,1
s_002365,0,32317.59,0.0,53,26114.53,1
s_002366,0,43908.35,0.08,41,26261.27,2
