subject_id,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m,defaulted
subj_002644,22616.36,5.13,13,17678.34,0,0
subj_002645,39708.51,5.03,58,27240.45,0,0
subj_002646,38726.64,3.9,20,16250.93,0,0
subj_002647,10761.66,2.07,15,5563.8,1,0
subj_002648,33709.09,2.44,15,24720.6,1,0
subj_002649,22706.45,6.63,29,6197.82,2,0
subj_002650,41835.84,0.0,56,33442.66,0,0
subj_002651,35276.02,2.85,30,26012.55,0,1
subj_002652,25020.16,4.0,28,15887.57,0,0
subj_002653,3000.0,0.0,33,2293.14,3,1
subj_002654,40186.93,0.0,0,25151.07,1,0
subj_002655,19466.99,0.0,38,12062.57,1,0
subj_002656,32837.59,6.21,0,22213.17,2,0
subj_002657,31844.23,3.94,37,28188.27,0,0
subj_002658,33281.97,6.15,0,19187.66,0,0
subj_002659,39117.59,2.06,42,28623.09,0,0
subj_002660,54382.73,0.0,33,36664.29,4,1
subj_002661,27489.97,0.95,58,28020.2,0,0
subj_002662,35392.94,3.04,8,10882.46,2,0
subj_002663,29611.4,0.2,28,19528.12,0,0
subj_002664,3000.0,4.47,45,2007.66,2,1
subj_002665,21981.64,0.31,30,22477.76,1,0
subj_002666,7601.24,3.36,38,5133.5,0,0
subj_002667,49425.44,3.46,45,31455.06,0,0
subj_002668,32529.86,4.82,24,17994.58,2,1
subj_002669,7248.83,6.81,34,6069.34,4,0
subj_002670,21893.75,9.86,22,15607.05,0,0
subj_002671,39449.57,7.33,27,23695.77,0,0
subj_002672,47341.22,0.55,3,15907.34,2,0
subj_002673,21844.54,2.6,44,18963.79,1,0
subj_002674,27686.87,1.69,72,19098.81,0,0
subj_002675,33890.53,3.54,29,24038.86,3,0
subj_002676,22741.49,1.82,0,14944.1,1,0
subj_002677,30359.97,5.28,7,23856.8,2,0
subj_002678,22381.84,3.57,61,19978.9,1,0
subj_002679,28012.47,3.31,41,25420.55,0,1
subj_002680,17310.54,8.87,19,14973.69,0,0
subj_002681,54367.82,7.97,42,33449.11,0,1
subj_002682,16263.78,2.54,26,15066.68,0,0
subj_002683,13949.69,1.74,20,7798.2,0,0
subj_002684,31076.71,2.39,8,27866.13,0,0
subj_002685,24633.59,5.43,0,15106.76,2,1
subj_002686,22982.71,0.0,5,14680.76,0,0
subj_002687,30442.68,6.29,25,20905.43,4,0
subj_002688,15703.02,4.51,43,12076.82,0,0
subj_002689,38515.96,5.83,23,22019.04,3,1
subj_002690,33785.04,4.83,30,15829.76,0,0
subj_002691,55011.49,2.39,14,42334.51,4,0
subj_002692,29181.99,2.41,15,26919.66,0,0
subj_002693,10848.18,6.65,0,9950.65,1,0
subj_002694,42903.05,4.88,22,21367.17,1,1
subj_002695,17531.81,0.0,15,11619.45,2,1
subj_002696,39667.01,2.87,29,34720.8,0,0
subj_002697,39623.91,5.82,44,20834.29,3,0
subj_002698,42644.24,2.65,29,24647.7,0,0
subj_002699,20194.53,4.47,43,14106.52,0,0
subj_002700,28102.2,1.45,26,18034.62,2,0
subj_002701,19453.76,3.23,24,15116.9,1,0
subj_002702,22603.16,2.35,22,9436.87,1,0
subj_002703,27983.1,1.99,5,16422.9,0,0
subj_002704,29182.37,2.9,22,16541.99,3,0
subj_002705,32947.77,0.0,44,10714.24,0,0
subj_002706,3974.61,1.85,27,2952.59,2,1
subj_002707,44990.34,0.0,34,31805.85,2,0
subj_002708,21486.8,2.52,35,16807.8,2,0
subj_002709,25162.63,2.61,18,15815.92,1,0
subj_002710,48833.24,0.0,32,34015.96,2,1
subj_002711,32618.28,2.69,13,10897.94,2,1
subj_002712,36755.22,0.0,15,34485.58,0,1
subj_002713,43001.59,3.83,1,29809.78,0,0
subj_002714,44720.04,0.0,33,4914.74,0,1
subj_002715,30141.66,0.36,46,31573.67,0,0
subj_002716,32625.03,9.3,42,22472.17,1,0
subj_002717,34466.52,3.0,8,23272.13,0,0
subj_002718,24719.93,0.79,7,13875.14,0,0
subj_002719,23813.33,0.28,26,22588.43,2,0
subj_002720,3000.0,0.0,40,451.32,1,0
subj_002721,34086.32,0.0,11,26597.88,1,1
subj_002722,26186.31,4.57,26,14164.01,1,0
subj_002723,25801.89,3.8,64,17674.42,2,1
subj_002724,19745.85,8.55,4,12227.01,1,0
subj_002725,29303.5,5.29,5,24879.54,1,0
subj_002726,42015.09,5.51,33,23102.92,4,0
subj_002727,3000.0,3.33,0,2466.74,0,0
subj_002728,37810.78,6.88,0,34374.78,1,0
subj_002729,18758.76,1.82,24,20039.32,1,0
subj_002730,36528.92,2.2,53,9976.06,3,1
subj_002731,3000.0,5.76,51,2381.66,0,1
subj_002732,19454.2,2.79,24,2568.21,0,0
subj_002733,21647.74,2.9,0,15673.7,2,0
subj_002734,30982.16,0.0,30,22275.5,0,0
subj_002735,9767.38,3.0,41,5657.11,0,0
subj_002736,35921.08,1.33,21,22394.94,0,0
subj_002737,12053.19,1.64,9,2694.66,0,0
subj_002738,36727.02,4.83,12,34679.62,1,0
subj_002739,43502.83,0.55,60,13354.55,1,0
subj_002740,25297.85,3.35,32,12857.73,0,0
subj_002741,9677.21,8.26,0,7697.43,1,0
subj_002742,30584.28,3.85,9,24403.09,0,0
subj_002743,31360.27,0.1,12,13072.49,3,0
subj_002744,36269.75,4.86,0,33243.65,3,0
subj_002745,11639.67,0.91,28,12313.93,0,0
subj_002746,20954.32,4.45,20,9343.46,0,0
subj_002747,28347.19,0.0,28,19732.28,0,0
subj_002748,33134.76,2.1,33,13555.65,1,0
subj_002749,36618.24,5.2,33,36953.34,2,0
subj_002750,32152.92,3.11,14,11092.81,0,0
subj_002751,21644.51,2.67,46,19985.07,0,0
subj_002752,46466.19,4.64,24,31587.25,1,0
subj_002753,37888.64,5.79,28,20261.0,2,0
subj_002754,36071.38,3.12,8,14352.08,0,1
subj_002755,46347.6,0.62,23,29746.11,3,1
subj_002756,49174.96,5.42,36,21856.58,1,0
subj_002757,6381.46,5.43,29,3925.07,1,0
subj_002758,20200.21,2.69,16,4918.97,0,0
subj_002759,12686.82,8.07,17,8419.46,0,1
subj_002760,31108.51,5.03,0,15543.91,0,0
subj_002761,52378.71,1.72,36,43636.15,0,1
subj_002762,32068.91,7.63,0,20327.0,0,0
subj_002763,24065.1,5.74,0,16438.99,1,0
subj_002764,13517.95,7.08,20,12116.36,2,0
subj_002765,6078.64,5.45,0,4239.52,3,1
subj_002766,15257.67,7.93,23,11784.58,0,0
subj_002767,37135.3,4.38,0,14466.92,0,0
subj_002768,12556.75,3.31,22,8987.06,4,1
subj_002769,25691.33,3.49,19,10666.32,0,1
subj_002770,24642.46,6.44,0,19528.34,0,0
subj_002771,30658.72,3.43,17,18394.48,0,0
subj_002772,13665.53,5.33,18,8289.53,0,0
subj_002773,22488.91,2.0,18,17170.33,0,0
subj_002774,31481.42,1.75,68,20833.06,2,0
subj_002775,32641.04,2.05,21,24400.74,0,0
subj_002776,37593.73,4.66,21,19355.24,1,0
subj_002777,32142.78,4.89,42,26852.11,1,0
subj_002778,28869.82,5.54,39,17612.53,2,0
subj_002779,26104.17,2.84,36,33516.44,0,0
subj_002780,26605.64,4.76,26,17866.4,3,0
subj_002781,23804.44,1.12,15,13243.72,0,0
subj_002782,30749.19,0.66,23,19006.03,1,0
subj_002783,18393.42,3.75,10,18335.99,2,0
subj_002784,5559.82,3.83,22,4719.46,0,0
subj_002785,20259.25,6.02,48,16949.99,0,0
subj_002786,36621.49,3.15,23,15932.65,0,0
subj_002787,6609.55,1.09,29,4890.37,1,1
subj_002788,27060.9,4.12,22,22096.85,0,0
subj_002789,3000.0,7.46,23,2394.71,0,0
subj_002790,40896.73,0.0,44,43600.92,0,1
subj_002791,24884.74,4.44,21,21257.58,1,0
subj_002792,25557.31,3.99,3,24860.43,1,1
subj_002793,40588.61,6.36,17,32418.36,0,0
subj_002794,12711.38,0.0,57,11230.35,1,0
subj_002795,22566.71,0.12,30,20252.72,0,0
subj_002796,3000.0,1.23,51,1458.41,1,0
subj_002797,31928.64,7.64,0,19684.5,2,0
subj_002798,45815.47,0.0,36,33190.77,2,1
subj_002799,9868.3,7.26,42,4181.68,2,1
subj_002800,39634.98,3.53,0,14714.67,2,0
subj_002801,26897.48,2.36,24,8148.6,1,0
subj_002802,31057.06,1.59,26,11675.22,1,1
subj_002803,34379.86,0.0,22,25793.9,0,0
subj_002804,35586.81,0.2,8,34623.88,0,0
subj_002805,52203.52,4.7,9,22624.61,1,0
subj_002806,31052.99,0.55,28,23629.69,1,0
subj_002807,11436.71,3.09,22,8827.05,0,0
subj_002808,3000.0,7.89,58,2243.72,0,0
subj_002809,24909.29,5.92,10,16644.07,2,0
subj_002810,26312.21,1.19,28,26558.07,1,0
subj_002811,35358.99,2.88,48,12746.35,0,0
subj_002812,33932.14,0.1,0,5143.09,2,1
subj_002813,19036.9,5.91,32,8470.93,2,0
subj_002814,31979.48,4.27,26,19952.26,0,0
subj_002815,12219.58,1.89,12,7509.19,0,0
subj_002816,40423.55,5.3,29,19457.34,0,0
subj_002817,26699.08,0.42,35,17127.89,0,0
subj_002818,50494.04,6.61,15,17803.52,1,0
subj_002819,33462.95,2.22,15,23420.45,1,0
subj_002820,31435.58,2.95,37,18667.26,0,0
subj_002821,23617.05,1.83,38,14498.04,0,0
subj_002822,28621.42,3.53,16,21095.96,0,0
subj_002823,25443.04,6.58,65,27705.94,3,0
subj_002824,23477.28,0.0,1,17696.0,1,1
subj_002825,23143.54,6.77,45,12320.51,1,0
subj_002826,19654.45,5.6,0,7718.53,0,0
subj_002827,29998.11,6.44,3,23483.81,0,0
subj_002828,38290.27,2.95,36,25790.02,0,0
subj_002829,38947.91,1.76,16,24638.04,0,1
subj_002830,49138.52,4.53,36,34203.68,1,0
subj_002831,46974.81,3.58,0,22017.52,0,0
subj_002832,3000.0,2.64,26,1825.47,0,0
subj_002833,22653.3,0.58,30,20443.14,0,0
subj_002834,26469.6,0.0,2,13539.02,0,0
subj_002835,28808.53,1.88,41,13688.24,0,0
subj_002836,20598.93,6.53,33,16525.38,0,0
subj_002837,31485.91,5.74,10,27282.62,2,1
subj_002838,21497.55,1.29,50,14004.73,0,0
subj_002839,46503.28,0.0,0,40048.95,0,1
subj_002840,56861.3,2.05,26,50173.69,0,0
subj_002841,25532.1,1.32,30,18784.42,0,0
subj_002842,27836.11,3.68,21,15473.73,2,0
subj_002843,3000.0,3.57,15,1419.74,0,0
subj_002844,24961.98,2.48,10,26652.0,0,1
subj_002845,18291.26,3.43,27,10929.54,0,0
subj_002846,40121.38,3.34,26,21047.78,2,0
subj_002847,19585.69,5.52,25,12577.95,0,0
subj_002848,18219.96,4.08,27,10059.21,1,0
subj_002849,38404.51,2.7,52,16560.24,1,0
subj_002850,8342.66,0.02,12,2544.62,0,0
subj_002851,29639.89,0.11,13,13344.4,2,0
subj_002852,41513.08,3.67,52,49422.04,4,0
subj_002853,11726.87,4.64,53,8290.3,0,1
subj_002854,17018.5,2.14,22,14529.09,3,1
subj_002855,31276.24,1.52,38,25660.47,0,0
subj_002856,22614.48,4.59,24,12460.51,0,0
subj_002857,25048.19,2.19,28,13806.47,1,0
subj_002858,30561.05,6.88,16,11435.8,0,0
subj_002859,13000.76,5.25,16,11755.84,0,1
subj_002860,37603.53,2.28,53,10731.49,0,0
subj_002861,28548.92,5.85,0,5477.17,0,1
subj_002862,27574.67,4.16,33,20159.53,1,0
subj_002863,36578.46,0.0,30,15018.46,0,0
subj_002864,22165.89,0.0,22,11897.7,1,0
subj_002865,43475.39,2.19,8,38505.13,0,1
subj_002866,20417.26,3.15,8,7470.35,1,0
subj_002867,50496.06,3.66,16,38707.64,0,0
subj_002868,37031.45,4.32,37,34983.54,0,0
subj_002869,27750.99,0.0,19,25321.27,1,0
subj_002870,33773.35,2.15,6,26031.83,3,0
subj_002871,10223.77,0.0,56,9104.43,0,0
subj_002872,29670.65,4.54,0,12352.41,0,1
subj_002873,38786.52,0.0,29,20574.09,2,0
subj_002874,37823.98,3.44,17,18520.22,2,0
subj_002875,17836.58,5.0,37,10003.33,0,0
subj_002876,34567.95,6.02,26,28165.09,1,0
subj_002877,39752.88,0.0,11,19346.0,0,0
subj_002878,22961.68,4.74,38,15554.3,0,0
subj_002879,44179.38,0.43,19,20273.12,1,0
subj_002880,30732.14,2.47,19,19071.3,1,0
subj_002881,14125.57,0.0,18,11313.13,0,0
subj_002882,38822.31,1.96,60,29792.34,1,0
subj_002883,31487.76,2.48,22,3241.04,0,0
subj_002884,21068.74,6.59,12,13474.02,0,1
subj_002885,26153.64,3.3,26,22601.39,1,0
subj_002886,32044.53,0.18,15,14466.09,2,0
subj_002887,4686.17,1.53,8,1999.94,0,1
subj_002888,26744.12,0.59,44,19865.01,0,0
subj_002889,36234.99,7.43,18,25718.37,1,0
subj_002890,40254.37,1.68,31,27457.32,2,0
subj_002891,27484.34,4.77,44,15957.98,1,0
subj_002892,25947.91,3.8,0,20027.51,2,0
subj_002893,43054.25,3.01,16,19070.69,1,0
subj_002894,29711.97,3.54,25,9887.38,0,0
subj_002895,48540.72,0.77,15,35326.56,1,0
subj_002896,28667.71,0.0,56,17903.34,0,0
subj_002897,13702.73,5.03,33,7016.34,1,0
subj_002898,11468.82,4.04,16,4410.83,3,0
subj_002899,47652.32,2.88,30,27432.69,0,0
subj_002900,23014.73,0.0,22,12448.03,2,0
subj_002901,25726.9,2.31,9,26807.05,0,1
subj_002902,37405.58,5.28,27,22055.88,0,0
subj_002903,31856.61,1.68,0,16972.71,1,0
subj_002904,36624.92,2.73,0,24306.03,1,0
subj_002905,36311.92,4.14,29,14485.04,0,0
subj_002906,39800.3,2.64,16,38542.47,0,0
subj_002907,18372.13,0.0,57,9077.06,2,0
subj_002908,53146.67,2.62,18,6903.62,0,0
subj_002909,13530.06,1.51,0,9595.04,2,0
subj_002910,19595.7,6.67,22,15713.33,1,0
subj_002911,24920.79,3.41,9,23025.97,0,0
subj_002912,45792.29,0.0,4,44158.85,1,1
subj_002913,24525.17,2.59,13,22896.18,0,0
subj_002914,33493.15,0.13,22,29771.7,1,0
subj_002915,32732.34,0.0,31,9159.42,1,1
subj_002916,45713.93,0.95,13,42257.71,0,1
subj_002917,11612.01,2.02,44,5998.15,0,0
subj_002918,45820.42,4.86,33,44835.0,0,0
subj_002919,39121.13,6.5,21,23035.87,0,0
subj_002920,27543.98,2.81,24,12823.99,0,0
subj_002921,38516.1,1.25,3,39926.37,3,0
subj_002922,43494.6,4.39,18,35780.74,2,0
subj_002923,32271.44,0.0,33,26492.55,1,0
subj_002924,13620.28,1.24,56,8724.92,0,0
subj_002925,22973.99,5.29,42,10253.06,0,0
subj_002926,32536.36,3.93,51,15765.41,2,0
subj_002927,21157.94,2.05,19,17436.69,1,0
subj_002928,25697.74,5.31,38,26290.87,3,0
subj_002929,12150.78,2.22,63,9738.75,0,0
subj_002930,13068.76,0.02,12,8659.07,2,1
subj_002931,55868.99,3.07,35,58875.68,0,1
subj_002932,40084.15,0.96,18,17256.87,2,0
subj_002933,32186.95,7.61,8,21459.55,0,0
subj_002934,27153.39,3.21,0,15114.09,0,0
subj_002935,33727.08,1.9,25,18434.18,0,0
subj_002936,38621.14,6.21,21,34517.55,2,0
subj_002937,46812.09,3.11,12,42083.23,1,0
subj_002938,21220.65,5.55,21,19310.74,1,0
subj_002939,31487.01,0.0,9,0.0,0,0
subj_002940,41897.11,1.18,52,25804.92,1,0
subj_002941,16220.27,0.0,55,8596.36,0,0
subj_002942,21929.25,4.12,11,14914.24,0,0
subj_002943,3219.18,0.0,40,2981.04,3,1
subj_002944,33024.67,4.85,51,24750.76,0,0
subj_002945,51364.29,2.74,30,40168.93,0,0
subj_002946,37326.25,3.11,42,31342.97,0,0
subj_002947,32054.07,0.59,40,18479.25,0,0
subj_002948,40951.75,2.45,20,14961.26,3,0
subj_002949,20382.89,5.09,56,12073.98,4,0
subj_002950,22118.86,0.0,7,14093.18,0,0
subj_002951,23159.8,0.0,34,9649.91,1,0
subj_002952,36916.49,1.61,44,23823.1,2,0
subj_002953,35893.64,2.99,49,33061.77,0,1
subj_002954,17083.67,0.0,49,7645.86,0,0
subj_002955,44224.51,3.3,17,41078.95,0,0
subj_002956,45026.55,0.87,3,11858.97,0,0
subj_002957,12881.2,4.49,20,6253.85,0,0
subj_002958,17165.16,4.21,2,16765.0,0,0
subj_002959,48408.39,4.22,0,20374.93,0,0
subj_002960,34870.29,0.0,15,30396.99,2,0
subj_002961,23577.21,3.4,42,18093.72,0,0
subj_002962,24118.06,4.18,36,19940.81,0,0
subj_002963,30166.57,3.1,30,21125.98,1,0
subj_002964,24369.76,0.2,52,15339.25,1,0
subj_002965,41535.71,4.81,18,26007.57,1,0
subj_002966,39998.28,2.68,40,14346.12,0,0
subj_002967,16361.21,3.58,7,14316.2,2,0
subj_002968,34335.38,1.65,46,41543.4,3,0
subj_002969,17721.13,2.85,19,16279.82,0,0
subj_002970,25840.37,2.01,25,21255.9,0,0
subj_002971,26142.05,4.22,35,24174.23,3,1
subj_002972,32563.69,9.25,25,29416.57,0,0
subj_002973,36339.55,0.0,22,35411.35,4,1
subj_002974,36776.92,1.6,12,25328.6,0,0
subj_002975,18552.7,4.0,4,11284.7,0,0
subj_002976,16966.51,2.11,51,12338.21,0,0
subj_002977,12120.27,3.64,0,6142.39,0,0
subj_002978,27477.74,7.32,42,28529.0,0,0
subj_002979,40009.45,6.67,20,27274.21,1,1
subj_002980,49010.3,4.92,11,39782.92,0,0
subj_002981,27465.89,2.43,30,18933.18,0,0
subj_002982,23157.16,0.0,27,25645.87,0,0
subj_002983,23798.46,3.8,30,17635.32,0,0
subj_002984,24610.74,6.7,0,23533.36,0,0
subj_002985,56360.52,5.96,21,50044.37,0,0
subj_002986,10352.29,6.01,33,2985.06,0,0
subj_002987,38961.37,0.0,28,25757.84,0,0
subj_002988,17008.89,4.92,39,15355.71,1,0
subj_002989,34783.11,5.65,60,18516.39,0,0
subj_002990,16183.95,0.51,20,9118.27,1,0
subj_002991,19506.45,1.56,20,8157.96,0,1
subj_002992,26479.83,3.85,10,15656.92,2,0
subj_002993,34281.85,3.57,16,14622.39,0,0
subj_002994,30624.95,3.28,20,22339.81,0,1
subj_002995,32273.52,7.15,31,27506.94,0,0
subj_002996,31522.3,4.8,36,13976.91,2,0
subj_002997,25053.5,0.0,11,17381.13,2,0
subj_002998,21504.72,2.59,0,12734.53,1,0
subj_002999,24238.57,4.82,24,10355.54,0,0
subj_003000,29170.23,0.0,0,11196.32,0,0
subj_003001,13701.84,4.94,42,5511.88,0,0
subj_003002,18952.69,8.37,22,14673.45,2,0
subj_003003,25432.5,5.95,22,18336.25,1,0
subj_003004,3000.0,4.78,19,1613.93,1,0
subj_003005,41493.62,7.06,30,25004.89,0,0
subj_003006,13951.25,0.02,14,14262.09,2,1
subj_003007,41851.26,8.19,26,30840.32,1,0
subj_003008,34815.18,7.91,10,25590.26,4,0
subj_003009,43935.56,7.52,0,25040.61,2,0
subj_003010,24292.44,2.53,22,7116.16,1,0
subj_003011,38352.35,4.31,52,24358.93,0,0
subj_003012,55385.21,0.73,35,47924.72,0,0
subj_003013,34443.86,0.0,21,33421.37,0,0
subj_003014,19858.94,1.05,31,9037.35,0,1
subj_003015,19808.04,4.42,32,6928.86,2,0
subj_003016,24460.39,4.32,5,9893.14,1,1
subj_003017,40932.88,2.41,0,24342.52,3,0
subj_003018,30318.15,0.0,20,15717.83,1,0
subj_003019,14284.44,1.55,27,8368.63,1,0
subj_003020,68540.42,2.82,24,54862.5,1,0
subj_003021,32269.21,2.4,0,20391.53,4,1
subj_003022,16917.69,3.27,52,4761.76,1,1
subj_003023,11487.25,6.74,44,5018.52,1,0
subj_003024,31297.85,2.82,5,26998.81,0,0
subj_003025,19684.83,2.45,35,18191.16,2,0
subj_003026,23767.16,2.06,0,22759.57,0,0
subj_003027,11618.8,8.01,0,4150.57,0,0
subj_003028,25061.01,2.97,48,20158.7,0,0
subj_003029,30569.62,4.65,22,22709.88,1,0
subj_003030,20376.88,5.06,67,18028.04,0,1
subj_003031,17817.77,0.0,48,3673.86,0,0
subj_003032,52152.3,5.38,19,21142.51,0,0
subj_003033,33290.14,0.0,49,16280.61,0,0
subj_003034,28564.19,1.55,37,28199.82,1,0
subj_003035,18850.86,6.29,0,12661.25,1,0
subj_003036,3000.0,1.45,16,1137.62,0,0
subj_003037,43767.06,2.97,38,33232.26,0,0
subj_003038,44127.42,3.44,23,15808.08,3,0
subj_003039,8137.84,5.55,56,6816.99,0,0
subj_003040,24593.37,5.18,34,6286.82,1,1
subj_003041,17215.34,2.1,0,12411.32,0,0
subj_003042,39286.54,4.99,22,29387.75,4,0
subj_003043,30948.02,8.01,35,19717.8,0,0
subj_003044,44357.93,4.61,16,21219.44,2,0
subj_003045,3696.35,2.63,9,2952.72,1,0
subj_003046,14253.89,0.0,57,13698.79,1,0
subj_003047,26796.96,0.66,18,11304.26,0,0
subj_003048,35567.62,2.17,0,25391.08,0,0
subj_003049,36746.49,0.72,47,20076.93,1,0
subj_003050,16195.73,3.33,0,14015.78,1,0
subj_003051,43981.95,1.96,37,29889.56,0,0
subj_003052,35207.54,6.58,19,28373.97,2,0
subj_003053,13243.54,0.0,30,3185.61,0,0
subj_003054,34279.19,2.27,6,16222.49,2,0
subj_003055,3000.0,0.7,0,2277.75,0,1
subj_003056,22362.99,0.92,19,8070.69,1,0
subj_003057,21673.41,3.2,40,10758.68,0,0
subj_003058,23973.73,1.66,20,15339.95,3,0
subj_003059,38922.69,0.49,6,19704.36,0,0
subj_003060,27835.04,1.26,26,26468.47,0,0
subj_003061,40021.17,1.16,22,31388.17,0,0
subj_003062,21584.72,5.72,4,19996.71,0,0
subj_003063,20151.05,2.03,39,6441.67,0,0
subj_003064,29025.11,2.67,0,19182.56,2,0
subj_003065,27705.95,8.53,11,18506.17,1,1
subj_003066,47430.42,0.0,11,49476.11,0,0
subj_003067,30650.47,4.73,30,14579.31,0,0
subj_003068,26833.95,1.99,39,22613.45,1,0
subj_003069,39201.97,6.35,15,23695.61,0,0
subj_003070,35566.6,2.73,4,20843.85,0,0
subj_003071,14156.33,1.27,23,10926.72,2,1
subj_003072,31565.94,4.65,47,32518.76,0,0
subj_003073,31103.98,6.02,35,22927.1,3,0
subj_003074,17162.61,4.86,18,11076.14,0,0
subj_003075,24669.77,2.73,44,9611.81,0,0
subj_003076,28053.11,2.78,27,28201.83,0,0
subj_003077,45959.95,6.1,13,36520.47,2,1
subj_003078,13675.99,1.58,10,15349.71,0,0
subj_003079,31941.26,0.86,0,5253.06,1,1
subj_003080,12192.16,3.88,0,9193.41,0,0
subj_003081,21023.59,3.01,18,24162.6,0,1
subj_003082,48715.0,1.02,51,47605.73,4,0
subj_003083,40299.21,0.0,36,16166.6,0,0
subj_003084,43253.93,6.39,18,14595.98,1,0
subj_003085,25337.92,2.42,14,27132.25,2,1
subj_003086,15600.76,1.06,25,17244.35,1,0
subj_003087,12553.35,2.01,21,11758.81,0,0
subj_003088,39856.01,2.65,38,27354.39,0,0
subj_003089,30791.66,2.5,10,20145.27,0,0
subj_003090,22124.21,0.63,31,16044.16,0,0
subj_003091,39593.61,1.14,20,36540.27,0,0
subj_003092,41005.24,1.21,6,23143.64,4,0
subj_003093,37225.31,0.0,39,22534.49,2,0
subj_003094,20662.57,0.0,0,15080.39,5,1
subj_003095,18535.36,0.5,53,16197.69,1,1
subj_003096,11538.2,4.24,38,7901.64,2,0
subj_003097,8599.52,1.77,11,7380.11,2,0
subj_003098,43636.87,0.0,58,35374.31,0,0
subj_003099,3000.0,0.0,15,2326.15,0,0
subj_003100,20487.78,0.53,26,18159.01,0,0
subj_003101,27105.22,2.66,26,23263.49,0,0
subj_003102,35881.24,3.54,0,26897.96,6,1
subj_003103,12783.69,2.01,36,9190.14,1,0
subj_003104,30981.65,6.61,35,22729.82,0,0
subj_003105,42096.11,0.66,23,41629.44,0,0
subj_003106,38005.87,0.0,29,17056.43,1,1
subj_003107,16461.49,3.7,14,11264.81,1,1
subj_003108,29456.51,2.0,35,22738.53,1,0
subj_003109,41655.88,1.96,40,28347.44,0,0
subj_003110,47818.82,0.44,22,13428.5,0,0
subj_003111,26661.03,1.16,23,22293.58,0,0
subj_003112,25369.12,0.67,32,12869.26,0,0
subj_003113,29803.75,0.0,14,7812.44,0,0
subj_003114,21397.75,5.49,18,15595.78,3,0
subj_003115,32279.94,3.37,27,20011.69,0,0
subj_003116,19178.76,3.41,6,6506.84,0,0
subj_003117,33473.7,1.84,28,27117.35,0,0
subj_003118,22407.37,3.17,36,20475.55,0,0
subj_003119,13535.27,3.46,62,6466.21,1,0
subj_003120,16093.86,7.38,10,15342.32,2,1
subj_003121,3000.0,1.45,0,1313.32,0,0
subj_003122,26409.94,2.0,10,17747.39,0,0
subj_003123,20729.9,0.0,34,15009.02,1,1
subj_003124,28413.01,9.48,22,6885.51,1,0
subj_003125,32929.16,2.24,6,25321.34,0,0
subj_003126,39677.53,6.37,9,18255.17,0,0
subj_003127,32744.88,0.79,14,20477.1,0,0
subj_003128,35608.85,1.51,31,14390.74,0,1
subj_003129,31357.68,2.55,19,25254.9,1,1
subj_003130,31699.88,2.11,23,17750.89,0,0
subj_003131,46253.08,8.43,19,35726.43,2,0
subj_003132,31793.46,4.35,1,24251.96,3,0
subj_003133,31798.09,1.25,20,29123.98,0,0
subj_003134,11975.94,0.0,29,10492.4,1,0
subj_003135,17538.54,0.0,17,12849.98,0,0
subj_003136,33684.94,3.17,7,22978.1,0,0
subj_003137,29273.37,1.53,15,25711.06,0,0
subj_003138,28421.73,6.29,20,17618.22,1,1
subj_003139,16763.23,1.4,10,13858.4,0,0
subj_003140,22057.0,0.0,42,12718.13,1,0
subj_003141,32681.91,1.43,12,20315.08,0,0
subj_003142,29230.23,2.5,43,7650.29,0,0
subj_003143,40867.88,4.31,0,12076.33,2,0
subj_003144,30264.5,0.0,19,14414.24,2,0
subj_003145,51133.08,2.35,26,32721.82,1,0
subj_003146,18536.03,4.47,0,18828.58,0,0
subj_003147,54796.23,6.04,6,26776.69,0,0
subj_003148,30862.44,0.0,0,27318.16,0,0
subj_003149,43365.82,5.03,25,31096.3,0,0
subj_003150,20082.2,1.03,0,13390.89,2,1
subj_003151,48576.68,10.28,0,42759.71,2,0
subj_003152,28035.61,3.76,31,20544.59,1,0
subj_003153,22866.61,4.34,37,16640.96,0,0
subj_003154,44814.24,3.14,24,30066.33,0,0
subj_003155,42335.65,2.3,5,29538.36,0,0
subj_003156,21192.04,1.58,37,17927.75,1,0
subj_003157,28950.99,6.36,37,25344.25,3,0
subj_003158,41748.6,2.92,1,21447.32,0,1
subj_003159,8057.79,6.71,0,5438.19,0,0
subj_003160,32047.04,5.54,18,34299.7,1,0
subj_003161,32577.78,7.38,8,18078.21,0,0
subj_003162,41682.25,1.17,5,23318.09,1,0
subj_003163,11185.64,5.85,33,8999.11,0,0
subj_003164,15996.92,6.86,39,8995.98,0,0
subj_003165,18597.02,1.99,31,11257.88,1,0
subj_003166,28083.75,4.21,18,25473.91,2,0
subj_003167,27875.63,0.0,38,21821.71,2,0
subj_003168,11876.48,0.0,31,8095.42,0,0
subj_003169,34083.46,5.99,48,25969.41,1,0
subj_003170,9377.24,2.19,0,6776.46,0,0
subj_003171,39412.9,4.41,17,34288.92,0,0
subj_003172,17247.53,4.51,60,12536.13,5,0
subj_003173,32162.05,3.06,0,7054.94,3,0
subj_003174,34568.05,3.35,18,20784.8,1,0
subj_003175,41447.96,0.67,38,19162.57,1,0
subj_003176,26921.47,1.23,31,23007.15,0,0
subj_003177,23225.0,0.93,29,6532.39,1,0
subj_003178,33034.43,4.78,43,16135.76,0,0
subj_003179,24902.75,6.79,13,14817.0,1,0
